PassengerId,HomePlanet,CryoSleep,Destination,Age,VIP,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,Transported,GroupSize,InGroup,Deck,Side,CabinPosition,TotalSpent,RoomService_used,RoomService_big_spender,FoodCourt_used,FoodCourt_big_spender,ShoppingMall_used,ShoppingMall_big_spender,Spa_used,Spa_big_spender,VRDeck_used,VRDeck_big_spender,TotalSpent_big_spender
5601_05,Earth,1,55 Cancri e,8.0,0,0.0,0.0,0.0,0.0,0.0,1,5,1,G,S,Second,0.0,0,0,0,0,0,0,0,0,0,0,0
5602_01,Europa,1,TRAPPIST-1e,35.0,0,0.0,0.0,0.0,0.0,0.0,1,2,1,B,P,Front,0.0,0,0,0,0,0,0,0,0,0,0,0
5602_02,Europa,0,55 Cancri e,18.0,0,0.0,3268.0,0.0,436.0,342.0,1,2,1,B,P,Front,4046.0,0,0,1,1,0,0,1,1,1,1,1
5603_01,Earth,0,TRAPPIST-1e,34.0,0,170.0,1256.0,0.0,3926.0,7121.0,0,1,0,E,S,Front,12473.0,1,1,1,1,0,0,1,1,1,1,1
5606_01,Europa,1,55 Cancri e,45.0,0,0.0,0.0,0.0,0.0,0.0,1,2,1,B,S,Front,0.0,0,0,0,0,0,0,0,0,0,0,0
5606_02,Europa,0,TRAPPIST-1e,31.0,0,0.0,1219.0,7.0,104.0,1082.0,1,2,1,B,S,Front,2412.0,0,0,1,1,1,0,1,0,1,1,0
5608_01,Earth,0,TRAPPIST-1e,14.0,0,30.0,757.0,115.0,0.0,0.0,1,1,0,F,P,Third,902.0,1,0,1,1,1,1,0,0,0,0,0
5609_01,Earth,0,TRAPPIST-1e,23.0,0,765.0,5.0,0.0,0.0,0.0,0,1,0,G,P,Second,770.0,1,1,1,0,0,0,0,0,0,0,0
5610_01,Europa,1,TRAPPIST-1e,61.0,0,0.0,0.0,0.0,0.0,0.0,1,2,1,B,S,Front,0.0,0,0,0,0,0,0,0,0,0,0,0
5610_02,Europa,0,55 Cancri e,54.0,1,0.0,7996.0,0.0,4549.0,10206.0,0,2,1,B,S,Front,22751.0,0,0,1,1,0,0,1,1,1,1,1
5611_01,Europa,1,TRAPPIST-1e,28.0,0,0.0,0.0,0.0,0.0,0.0,1,2,1,D,S,Front,0.0,0,0,0,0,0,0,0,0,0,0,0
5611_02,Europa,0,TRAPPIST-1e,46.0,0,0.0,3477.0,0.0,1.0,5543.0,0,2,1,D,S,Front,9021.0,0,0,1,1,0,0,1,0,1,1,1
5613_01,Earth,0,TRAPPIST-1e,32.0,0,125.0,874.0,0.0,180.0,1.0,1,1,0,F,S,Third,1180.0,1,0,1,1,0,0,1,1,1,0,0
5614_01,Earth,1,55 Cancri e,49.0,0,0.0,0.0,0.0,0.0,0.0,1,1,0,G,S,Second,0.0,0,0,0,0,0,0,0,0,0,0,0
5615_01,Earth,1,55 Cancri e,20.0,0,0.0,0.0,0.0,0.0,0.0,1,1,0,G,S,Second,0.0,0,0,0,0,0,0,0,0,0,0,0
5616_01,Earth,0,PSO J318.5-22,25.0,0,458.0,240.0,0.0,239.0,0.0,1,1,0,F,S,Third,937.0,1,1,1,1,0,0,1,1,0,0,0
5618_01,Earth,0,TRAPPIST-1e,19.0,0,0.0,785.0,0.0,0.0,19.0,1,1,0,F,S,Third,804.0,0,0,1,1,0,0,0,0,1,0,0
5619_01,Earth,1,55 Cancri e,28.0,0,0.0,0.0,0.0,0.0,0.0,1,1,0,G,S,Second,0.0,0,0,0,0,0,0,0,0,0,0,0
5622_01,Earth,0,TRAPPIST-1e,68.0,0,0.0,0.0,970.0,0.0,0.0,1,1,0,F,S,Third,970.0,0,0,0,0,1,1,0,0,0,0,0
5623_01,Earth,1,TRAPPIST-1e,16.0,0,0.0,0.0,0.0,0.0,0.0,1,1,0,G,P,Second,0.0,0,0,0,0,0,0,0,0,0,0,0
5625_01,Mars,1,TRAPPIST-1e,19.0,0,0.0,0.0,0.0,0.0,0.0,0,5,1,E,P,Front,0.0,0,0,0,0,0,0,0,0,0,0,0
5625_02,Mars,0,PSO J318.5-22,49.0,0,0.0,0.0,0.0,0.0,0.0,0,5,1,E,P,Front,0.0,0,0,0,0,0,0,0,0,0,0,0
5625_03,Mars,0,TRAPPIST-1e,15.0,0,890.0,9.0,0.0,1250.0,57.0,0,5,1,E,P,Front,2206.0,1,1,1,0,0,0,1,1,1,0,0
5625_04,Mars,1,TRAPPIST-1e,26.0,0,0.0,0.0,0.0,0.0,0.0,1,5,1,E,P,Front,0.0,0,0,0,0,0,0,0,0,0,0,0
5625_05,Mars,0,TRAPPIST-1e,22.0,0,804.0,0.0,378.0,0.0,0.0,0,5,1,E,P,Front,1182.0,1,1,0,0,1,1,0,0,0,0,0
5626_01,Earth,1,PSO J318.5-22,23.0,0,0.0,0.0,0.0,0.0,0.0,1,1,0,G,S,Second,0.0,0,0,0,0,0,0,0,0,0,0,0
5627_01,Earth,0,TRAPPIST-1e,31.0,0,0.0,0.0,0.0,0.0,0.0,0,1,0,G,P,Second,0.0,0,0,0,0,0,0,0,0,0,0,0
5628_01,Earth,1,TRAPPIST-1e,27.0,0,0.0,0.0,0.0,0.0,0.0,0,1,0,G,P,Second,0.0,0,0,0,0,0,0,0,0,0,0,0
5629_01,Earth,1,TRAPPIST-1e,28.0,0,0.0,0.0,0.0,0.0,0.0,1,1,0,G,P,Second,0.0,0,0,0,0,0,0,0,0,0,0,0
5631_01,Earth,0,TRAPPIST-1e,20.0,0,47.0,0.0,0.0,0.0,2711.0,0,1,0,F,P,Third,2758.0,1,0,0,0,0,0,0,0,1,1,0
5637_01,Earth,0,TRAPPIST-1e,43.0,0,1.0,8.0,0.0,0.0,715.0,0,1,0,F,P,Third,724.0,1,0,1,0,0,0,0,0,1,1,0
5639_01,Earth,0,TRAPPIST-1e,22.0,0,19.0,9.0,0.0,0.0,594.0,1,1,0,G,S,Second,622.0,1,0,1,0,0,0,0,0,1,1,0
5640_01,Europa,1,TRAPPIST-1e,27.0,0,0.0,0.0,0.0,0.0,0.0,1,1,0,E,S,Front,0.0,0,0,0,0,0,0,0,0,0,0,0
5642_01,Europa,1,TRAPPIST-1e,35.0,0,0.0,0.0,0.0,0.0,0.0,1,2,1,B,S,Front,0.0,0,0,0,0,0,0,0,0,0,0,0
5642_02,Europa,1,55 Cancri e,37.0,0,0.0,0.0,0.0,0.0,0.0,1,2,1,D,P,Front,0.0,0,0,0,0,0,0,0,0,0,0,0
5643_01,Mars,0,TRAPPIST-1e,24.0,0,158.0,0.0,1594.0,1.0,0.0,1,3,1,F,S,Third,1753.0,1,1,0,0,1,1,1,0,0,0,0
5643_02,Mars,0,55 Cancri e,18.0,0,2803.0,0.0,17.0,0.0,0.0,0,3,1,F,S,Third,2820.0,1,1,0,0,1,0,0,0,0,0,0
5643_03,Mars,0,TRAPPIST-1e,15.0,0,643.0,0.0,45.0,0.0,10.0,0,3,1,F,S,Third,698.0,1,1,0,0,1,0,0,0,1,0,0
5644_01,Mars,0,TRAPPIST-1e,28.0,0,1909.0,0.0,0.0,0.0,6.0,0,1,0,F,P,Third,1915.0,1,1,0,0,0,0,0,0,1,0,0
5645_01,Earth,0,TRAPPIST-1e,24.0,0,0.0,117.0,2134.0,0.0,0.0,1,1,0,F,S,Third,2251.0,0,0,1,0,1,1,0,0,0,0,0
5646_01,Mars,1,55 Cancri e,39.0,0,0.0,0.0,0.0,0.0,0.0,1,1,0,F,S,Third,0.0,0,0,0,0,0,0,0,0,0,0,0
5647_01,Europa,1,TRAPPIST-1e,35.0,0,0.0,88.0,0.0,0.0,0.0,1,3,1,C,P,Front,88.0,0,0,1,0,0,0,0,0,0,0,0
5647_02,Europa,0,55 Cancri e,52.0,0,0.0,1425.0,31.0,0.0,1320.0,1,3,1,C,P,Front,2776.0,0,0,1,1,1,0,0,0,1,1,0
5647_03,Europa,0,TRAPPIST-1e,48.0,0,0.0,2905.8,0.0,2851.0,1478.0,0,3,1,C,P,Front,7234.8,0,0,1,1,0,0,1,1,1,1,1
5648_01,Europa,0,55 Cancri e,27.0,0,332.0,918.0,0.0,5.0,4817.0,0,2,1,C,P,Front,6072.0,1,1,1,1,0,0,1,0,1,1,1
5648_02,Europa,0,55 Cancri e,50.0,0,0.0,103.0,0.0,240.0,8221.0,0,2,1,C,P,Front,8564.0,0,0,1,0,0,0,1,1,1,1,1
5650_01,Earth,0,TRAPPIST-1e,24.0,0,56.0,22.0,285.0,1453.0,0.0,0,1,0,G,P,Second,1816.0,1,0,1,0,1,1,1,1,0,0,0
5651_01,Earth,0,PSO J318.5-22,26.0,0,807.0,0.0,0.0,0.0,40.0,1,1,0,G,S,Second,847.0,1,1,0,0,0,0,0,0,1,0,0
5652_01,Earth,0,TRAPPIST-1e,24.0,0,215.0,0.0,0.0,0.0,350.0,0,1,0,F,P,Third,565.0,1,1,0,0,0,0,0,0,1,1,0
5653_01,Earth,1,TRAPPIST-1e,15.0,0,0.0,0.0,0.0,0.0,0.0,0,1,0,G,P,Second,0.0,0,0,0,0,0,0,0,0,0,0,0
5655_01,Earth,0,PSO J318.5-22,42.0,0,1188.0,39.0,3.0,3.0,0.0,0,1,0,F,P,Third,1233.0,1,1,1,0,1,0,1,0,0,0,0
5659_01,Earth,0,TRAPPIST-1e,51.0,0,0.0,0.0,0.0,0.0,880.0,0,1,0,F,P,Third,880.0,0,0,0,0,0,0,0,0,1,1,0
5661_01,Earth,0,PSO J318.5-22,43.0,0,635.0,53.0,0.0,3.0,0.0,1,2,1,E,P,Front,691.0,1,1,1,0,0,0,1,0,0,0,0
5661_02,Earth,1,55 Cancri e,31.0,0,0.0,0.0,0.0,0.0,0.0,0,2,1,G,P,Second,0.0,0,0,0,0,0,0,0,0,0,0,0
5662_01,Earth,1,TRAPPIST-1e,14.0,0,0.0,0.0,0.0,0.0,0.0,1,2,1,G,S,Second,0.0,0,0,0,0,0,0,0,0,0,0,0
5662_02,Earth,0,TRAPPIST-1e,31.0,0,13.0,0.0,0.0,679.0,0.0,0,2,1,F,S,Third,692.0,1,0,0,0,0,0,1,1,0,0,0
5663_01,Europa,0,TRAPPIST-1e,33.0,0,0.0,1513.0,5.0,63.0,144.0,1,1,0,A,S,Front,1725.0,0,0,1,1,1,0,1,0,1,1,0
5667_01,Earth,0,55 Cancri e,21.0,0,0.0,496.0,0.0,3867.0,30.0,0,1,0,G,P,Second,4393.0,0,0,1,1,0,0,1,1,1,0,1
5671_01,Earth,0,TRAPPIST-1e,13.0,0,56.0,1706.0,15.0,0.0,23.0,0,1,0,G,P,Second,1800.0,1,0,1,1,1,0,0,0,1,0,0
5673_01,Earth,0,TRAPPIST-1e,29.0,0,286.0,545.0,174.4,0.0,0.0,1,1,0,F,S,Third,1005.4,1,1,1,1,1,1,0,0,0,0,0
5674_01,Europa,0,TRAPPIST-1e,22.0,0,0.0,11594.0,0.0,10247.0,1.0,0,1,0,B,S,Front,21842.0,0,0,1,1,0,0,1,1,1,0,1
5677_01,Mars,0,TRAPPIST-1e,22.0,0,1035.0,0.0,264.0,0.0,0.0,0,1,0,E,P,Front,1299.0,1,1,0,0,1,1,0,0,0,0,0
5679_01,Earth,1,PSO J318.5-22,18.0,0,0.0,0.0,0.0,0.0,0.0,1,3,1,G,S,Second,0.0,0,0,0,0,0,0,0,0,0,0,0
5679_02,Earth,1,55 Cancri e,35.0,0,0.0,0.0,0.0,0.0,0.0,1,3,1,G,S,Second,0.0,0,0,0,0,0,0,0,0,0,0,0
5679_03,Earth,1,TRAPPIST-1e,20.0,0,0.0,0.0,0.0,0.0,0.0,1,3,1,G,S,Second,0.0,0,0,0,0,0,0,0,0,0,0,0
5680_01,Earth,0,TRAPPIST-1e,18.0,0,0.0,0.0,1609.0,0.0,0.0,1,1,0,E,P,Front,1609.0,0,0,0,0,1,1,0,0,0,0,0
5681_01,Earth,1,TRAPPIST-1e,66.0,0,0.0,0.0,0.0,0.0,0.0,1,1,0,G,S,Second,0.0,0,0,0,0,0,0,0,0,0,0,0
5684_01,Europa,1,TRAPPIST-1e,33.0,0,0.0,0.0,0.0,0.0,0.0,1,4,1,B,S,Front,0.0,0,0,0,0,0,0,0,0,0,0,0
5684_02,Europa,1,55 Cancri e,48.0,0,0.0,0.0,0.0,0.0,0.0,1,4,1,B,S,Front,0.0,0,0,0,0,0,0,0,0,0,0,0
5684_03,Europa,0,55 Cancri e,38.0,0,0.0,1198.0,48.0,278.0,1244.0,0,4,1,B,S,Front,2768.0,0,0,1,1,1,0,1,1,1,1,0
5684_04,Europa,1,TRAPPIST-1e,62.0,0,0.0,0.0,0.0,0.0,0.0,1,4,1,B,S,Front,0.0,0,0,0,0,0,0,0,0,0,0,0
5685_01,Earth,1,TRAPPIST-1e,19.0,0,0.0,0.0,0.0,0.0,0.0,0,1,0,G,P,Second,0.0,0,0,0,0,0,0,0,0,0,0,0
5686_01,Mars,0,55 Cancri e,44.0,0,2267.0,0.0,107.0,0.0,0.0,0,2,1,F,S,Third,2374.0,1,1,0,0,1,1,0,0,0,0,0
5686_02,Mars,0,55 Cancri e,25.0,0,1410.0,123.0,26.0,9.0,812.0,0,2,1,D,P,Front,2380.0,1,1,1,0,1,0,1,0,1,1,0
5687_01,Earth,0,TRAPPIST-1e,15.0,0,348.0,1627.0,0.0,0.0,0.0,0,1,0,F,P,Third,1975.0,1,1,1,1,0,0,0,0,0,0,0
5688_01,Earth,0,TRAPPIST-1e,20.0,0,12.0,177.0,1110.0,0.0,0.0,1,1,0,F,S,Third,1299.0,1,0,1,0,1,1,0,0,0,0,0
5689_01,Earth,0,TRAPPIST-1e,34.0,0,233.0,0.0,0.0,1054.0,156.0,0,1,0,F,P,Third,1443.0,1,1,0,0,0,0,1,1,1,1,0
5692_01,Mars,0,TRAPPIST-1e,23.0,0,821.0,0.0,863.0,664.0,0.0,0,1,0,E,P,Front,2348.0,1,1,0,0,1,1,1,1,0,0,0
5693_01,Earth,0,TRAPPIST-1e,45.0,0,0.0,0.0,2332.0,84.0,0.0,1,1,0,F,S,Third,2416.0,0,0,0,0,1,1,1,0,0,0,0
5695_01,Earth,1,TRAPPIST-1e,39.0,0,0.0,0.0,0.0,0.0,0.0,1,1,0,G,S,Second,0.0,0,0,0,0,0,0,0,0,0,0,0
5696_01,Earth,1,PSO J318.5-22,33.0,0,0.0,0.0,0.0,0.0,0.0,1,1,0,G,P,Second,0.0,0,0,0,0,0,0,0,0,0,0,0
5698_01,Earth,0,TRAPPIST-1e,14.0,0,0.0,0.0,325.0,247.0,305.0,0,2,1,F,S,Third,877.0,0,0,0,0,1,1,1,1,1,1,0
5698_02,Earth,0,TRAPPIST-1e,26.0,0,178.0,0.0,3.0,0.0,704.0,1,2,1,G,S,Second,885.0,1,1,0,0,1,0,0,0,1,1,0
5700_01,Earth,1,TRAPPIST-1e,47.0,0,0.0,0.0,0.0,0.0,0.0,1,1,0,G,S,Second,0.0,0,0,0,0,0,0,0,0,0,0,0
5701_01,Mars,1,TRAPPIST-1e,34.2,0,0.0,0.0,0.0,0.0,0.0,1,1,0,D,S,Front,0.0,0,0,0,0,0,0,0,0,0,0,0
5702_01,Earth,1,55 Cancri e,28.0,0,0.0,0.0,0.0,0.0,0.0,1,1,0,G,P,Second,0.0,0,0,0,0,0,0,0,0,0,0,0
5704_01,Earth,1,TRAPPIST-1e,22.0,0,0.0,0.0,0.0,0.0,0.0,1,1,0,G,P,Second,0.0,0,0,0,0,0,0,0,0,0,0,0
5705_01,Earth,1,TRAPPIST-1e,17.0,0,0.0,0.0,0.0,0.0,0.0,1,1,0,G,S,Second,0.0,0,0,0,0,0,0,0,0,0,0,0
5706_01,Earth,0,TRAPPIST-1e,16.0,0,0.0,458.0,725.0,0.0,0.0,1,2,1,F,S,Third,1183.0,0,0,1,1,1,1,0,0,0,0,0
5706_02,Earth,0,TRAPPIST-1e,9.0,0,0.0,0.0,0.0,0.0,0.0,1,2,1,G,S,Second,0.0,0,0,0,0,0,0,0,0,0,0,0
5707_01,Earth,0,TRAPPIST-1e,15.0,0,0.0,0.0,973.0,29.0,0.0,1,1,0,F,S,Third,1002.0,0,0,0,0,1,1,1,0,0,0,0
5709_01,Europa,0,TRAPPIST-1e,33.0,0,0.0,4372.0,0.0,4103.0,0.0,1,1,0,C,S,Front,8475.0,0,0,1,1,0,0,1,1,0,0,1
5710_01,Earth,0,TRAPPIST-1e,61.0,0,0.0,166.0,1080.0,0.0,16.0,1,1,0,F,S,Third,1262.0,0,0,1,0,1,1,0,0,1,0,0
5711_01,Earth,0,TRAPPIST-1e,19.0,0,6.2,0.0,0.0,692.0,164.0,0,1,0,F,P,Third,862.2,1,0,0,0,0,0,1,1,1,1,0
5712_01,Europa,1,TRAPPIST-1e,61.0,0,0.0,0.0,0.0,0.0,0.0,1,1,0,E,S,Front,0.0,0,0,0,0,0,0,0,0,0,0,0
5713_01,Earth,0,TRAPPIST-1e,42.0,0,0.0,29.0,317.0,434.0,45.0,1,1,0,G,P,Second,825.0,0,0,1,0,1,1,1,1,1,0,0
5714_01,Earth,0,TRAPPIST-1e,4.0,0,0.0,0.0,0.0,0.0,0.0,0,5,1,G,P,Second,0.0,0,0,0,0,0,0,0,0,0,0,0
5714_02,Earth,0,TRAPPIST-1e,12.0,0,0.0,0.0,0.0,0.0,0.0,1,5,1,G,P,Second,0.0,0,0,0,0,0,0,0,0,0,0,0
5714_03,Earth,0,TRAPPIST-1e,0.0,0,0.0,0.0,0.0,0.0,0.0,1,5,1,G,P,Second,0.0,0,0,0,0,0,0,0,0,0,0,0
5714_04,Earth,1,TRAPPIST-1e,19.0,0,0.0,0.0,0.0,0.0,0.0,1,5,1,G,P,Second,0.0,0,0,0,0,0,0,0,0,0,0,0
5714_05,Earth,1,TRAPPIST-1e,34.2,0,0.0,0.0,0.0,0.0,0.0,1,5,1,G,P,Second,0.0,0,0,0,0,0,0,0,0,0,0,0
5716_01,Earth,0,PSO J318.5-22,29.0,0,0.0,173.0,0.0,0.0,1155.0,1,1,0,F,S,Third,1328.0,0,0,1,0,0,0,0,0,1,1,0
5717_01,Earth,0,TRAPPIST-1e,59.0,0,0.0,664.0,0.0,144.0,141.0,1,1,0,G,P,Second,949.0,0,0,1,1,0,0,1,0,1,1,0
5718_01,Earth,1,TRAPPIST-1e,20.0,0,0.0,0.0,0.0,0.0,0.0,1,1,0,G,S,Second,0.0,0,0,0,0,0,0,0,0,0,0,0
5719_01,Earth,0,TRAPPIST-1e,70.0,0,390.0,0.0,0.0,0.0,518.0,1,2,1,G,P,Second,908.0,1,1,0,0,0,0,0,0,1,1,0
5719_02,Earth,1,TRAPPIST-1e,3.0,0,0.0,0.0,0.0,0.0,0.0,0,2,1,G,P,Second,0.0,0,0,0,0,0,0,0,0,0,0,0
5721_01,Europa,1,TRAPPIST-1e,37.0,0,0.0,0.0,0.0,0.0,0.0,1,2,1,B,S,Front,0.0,0,0,0,0,0,0,0,0,0,0,0
5721_02,Europa,0,TRAPPIST-1e,58.0,0,0.0,1975.0,598.0,7.0,3726.0,0,2,1,B,S,Front,6306.0,0,0,1,1,1,1,1,0,1,1,1
5722_01,Earth,0,TRAPPIST-1e,44.0,0,69.0,0.0,17.0,176.0,2105.0,0,1,0,G,S,Second,2367.0,1,0,0,0,1,0,1,1,1,1,0
5723_01,Mars,1,TRAPPIST-1e,24.0,0,0.0,0.0,0.0,0.0,0.0,0,1,0,E,S,Front,0.0,0,0,0,0,0,0,0,0,0,0,0
5724_01,Earth,1,PSO J318.5-22,20.0,0,0.0,0.0,0.0,0.0,0.0,1,1,0,G,P,Second,0.0,0,0,0,0,0,0,0,0,0,0,0
5725_01,Earth,0,TRAPPIST-1e,24.0,0,156.0,0.0,364.0,489.0,383.0,1,1,0,F,S,Third,1392.0,1,1,0,0,1,1,1,1,1,1,0
5726_01,Europa,1,55 Cancri e,27.0,0,0.0,0.0,0.0,0.0,0.0,1,1,0,B,P,Front,0.0,0,0,0,0,0,0,0,0,0,0,0
5727_01,Earth,0,55 Cancri e,28.0,0,0.0,0.0,0.0,711.0,0.0,0,1,0,G,P,Second,711.0,0,0,0,0,0,0,1,1,0,0,0
5728_01,Earth,0,TRAPPIST-1e,24.0,0,0.0,217.0,0.0,77.0,510.0,0,1,0,F,P,Third,804.0,0,0,1,1,0,0,1,0,1,1,0
5729_01,Mars,1,TRAPPIST-1e,29.0,0,0.0,0.0,0.0,0.0,0.0,1,1,0,F,P,Third,0.0,0,0,0,0,0,0,0,0,0,0,0
5730_01,Earth,0,TRAPPIST-1e,25.0,0,2029.0,1.0,0.0,0.0,121.0,0,1,0,F,P,Third,2151.0,1,1,1,0,0,0,0,0,1,0,0
5732_01,Earth,0,TRAPPIST-1e,20.0,0,0.0,0.0,53.0,2.0,754.0,0,1,0,G,P,Second,809.0,0,0,0,0,1,0,1,0,1,1,0
5733_01,Earth,0,55 Cancri e,34.0,0,0.0,1745.0,6.0,5.0,37.0,1,2,1,G,P,Second,1793.0,0,0,1,1,1,0,1,0,1,0,0
5733_02,Earth,0,TRAPPIST-1e,28.0,0,0.0,0.0,0.0,1191.0,109.0,0,2,1,F,P,Third,1300.0,0,0,0,0,0,0,1,1,1,0,0
5735_01,Earth,1,TRAPPIST-1e,34.2,0,0.0,0.0,0.0,0.0,0.0,1,1,0,E,P,Front,0.0,0,0,0,0,0,0,0,0,0,0,0
5736_01,Earth,0,TRAPPIST-1e,23.0,0,1.0,0.0,1.0,0.0,618.0,0,1,0,F,P,Third,620.0,1,0,0,0,1,0,0,0,1,1,0
5737_01,Europa,0,TRAPPIST-1e,39.0,0,0.0,11856.0,13.0,39.0,3.0,1,2,1,C,S,Front,11911.0,0,0,1,1,1,0,1,0,1,0,1
5737_02,Europa,0,TRAPPIST-1e,35.0,0,0.0,7636.0,0.0,353.0,705.0,1,2,1,C,S,Front,8694.0,0,0,1,1,0,0,1,1,1,1,1
5738_01,Earth,1,TRAPPIST-1e,18.0,0,0.0,0.0,0.0,0.0,0.0,1,1,0,G,S,Second,0.0,0,0,0,0,0,0,0,0,0,0,0
5739_01,Earth,1,TRAPPIST-1e,20.0,0,0.0,0.0,0.0,0.0,0.0,1,1,0,G,S,Second,0.0,0,0,0,0,0,0,0,0,0,0,0
5740_01,Europa,0,TRAPPIST-1e,42.0,0,0.0,16.0,0.0,144.0,7492.0,0,2,1,A,P,Front,7652.0,0,0,1,0,0,0,1,0,1,1,1
5740_02,Europa,0,55 Cancri e,32.0,0,70.0,764.0,724.0,547.0,1297.0,0,2,1,A,P,Front,3402.0,1,0,1,1,1,1,1,1,1,1,0
5742_01,Earth,0,55 Cancri e,50.0,0,57.0,29.0,0.0,0.0,643.0,0,1,0,F,S,Third,729.0,1,0,1,0,0,0,0,0,1,1,0
5744_01,Earth,0,TRAPPIST-1e,23.0,0,0.0,37.0,859.0,9.0,1.0,1,1,0,G,S,Second,906.0,0,0,1,0,1,1,1,0,1,0,0
5746_01,Earth,0,TRAPPIST-1e,19.0,0,0.0,444.6,0.0,5381.0,139.0,0,1,0,G,S,Second,5964.6,0,0,1,1,0,0,1,1,1,1,1
5747_01,Earth,0,TRAPPIST-1e,29.0,0,715.0,47.0,0.0,0.0,0.0,0,1,0,F,P,Third,762.0,1,1,1,0,0,0,0,0,0,0,0
5748_01,Europa,0,TRAPPIST-1e,35.0,1,247.0,436.0,459.0,1.0,1984.0,0,1,0,A,P,Front,3127.0,1,1,1,1,1,1,1,0,1,1,0
5750_01,Earth,0,TRAPPIST-1e,18.0,0,0.0,625.0,0.0,0.0,356.0,0,1,0,E,P,Front,981.0,0,0,1,1,0,0,0,0,1,1,0
5751_01,Earth,0,PSO J318.5-22,24.0,0,160.0,20.0,39.0,552.0,1.0,0,1,0,G,P,Second,772.0,1,1,1,0,1,0,1,1,1,0,0
5755_01,Earth,0,TRAPPIST-1e,23.0,0,88.0,0.0,586.0,0.0,0.0,1,1,0,G,S,Second,674.0,1,0,0,0,1,1,0,0,0,0,0
5756_01,Earth,0,TRAPPIST-1e,51.0,0,542.0,0.0,360.0,0.0,0.0,0,8,1,F,P,Third,902.0,1,1,0,0,1,1,0,0,0,0,0
5756_02,Earth,0,TRAPPIST-1e,42.0,0,439.0,0.0,0.0,0.0,254.0,0,8,1,F,P,Third,693.0,1,1,0,0,0,0,0,0,1,1,0
5756_03,Earth,0,PSO J318.5-22,19.0,0,5.0,0.0,0.0,716.0,0.0,0,8,1,F,P,Third,721.0,1,0,0,0,0,0,1,1,0,0,0
5756_04,Earth,0,TRAPPIST-1e,23.0,0,0.0,0.0,0.0,0.0,0.0,0,8,1,F,P,Third,0.0,0,0,0,0,0,0,0,0,0,0,0
5756_05,Earth,1,TRAPPIST-1e,19.0,0,0.0,0.0,0.0,0.0,0.0,1,8,1,F,P,Third,0.0,0,0,0,0,0,0,0,0,0,0,0
5756_06,Earth,0,PSO J318.5-22,22.0,0,158.0,0.0,476.0,0.0,26.0,0,8,1,F,P,Third,660.0,1,1,0,0,1,1,0,0,1,0,0
5756_07,Earth,0,TRAPPIST-1e,25.0,0,12.0,6.0,2817.0,342.0,0.0,0,8,1,F,P,Second,3177.0,1,0,1,0,1,1,1,1,0,0,0
5756_08,Earth,0,PSO J318.5-22,31.0,0,11.0,0.0,0.0,1912.0,1120.0,0,8,1,F,P,Third,3043.0,1,0,0,0,0,0,1,1,1,1,0
5757_01,Earth,0,TRAPPIST-1e,23.0,0,0.0,0.0,0.0,558.0,1.0,0,1,0,F,P,Third,559.0,0,0,0,0,0,0,1,1,1,0,0
5758_01,Earth,1,TRAPPIST-1e,22.0,0,0.0,0.0,0.0,0.0,0.0,1,1,0,G,S,Second,0.0,0,0,0,0,0,0,0,0,0,0,0
5761_01,Europa,1,TRAPPIST-1e,55.0,0,0.0,0.0,0.0,0.0,0.0,1,1,0,B,S,Front,0.0,0,0,0,0,0,0,0,0,0,0,0
5763_01,Earth,0,TRAPPIST-1e,40.0,0,0.0,0.0,56.0,1.0,642.0,0,2,1,F,S,Third,699.0,0,0,0,0,1,0,1,0,1,1,0
5763_02,Earth,0,TRAPPIST-1e,24.0,0,23.0,0.0,0.0,838.0,193.0,0,2,1,F,S,Third,1054.0,1,0,0,0,0,0,1,1,1,1,0
5764_01,Earth,0,TRAPPIST-1e,25.0,0,0.0,0.0,1037.0,8.0,1.0,1,1,0,F,S,Third,1046.0,0,0,0,0,1,1,1,0,1,0,0
5765_01,Europa,0,TRAPPIST-1e,42.0,0,0.0,1871.0,0.0,570.0,199.0,0,1,0,C,P,Front,2640.0,0,0,1,1,0,0,1,1,1,1,0
5767_01,Earth,1,PSO J318.5-22,33.0,0,0.0,0.0,0.0,0.0,0.0,1,1,0,G,S,Second,0.0,0,0,0,0,0,0,0,0,0,0,0
5768_01,Europa,1,TRAPPIST-1e,54.0,0,0.0,0.0,0.0,0.0,0.0,1,2,1,B,P,Front,0.0,0,0,0,0,0,0,0,0,0,0,0
5768_02,Europa,1,55 Cancri e,22.0,0,0.0,0.0,0.0,0.0,0.0,1,2,1,B,P,Front,0.0,0,0,0,0,0,0,0,0,0,0,0
5769_01,Europa,1,TRAPPIST-1e,22.0,0,0.0,0.0,0.0,0.0,0.0,1,2,1,B,P,Front,0.0,0,0,0,0,0,0,0,0,0,0,0
5769_02,Europa,1,55 Cancri e,19.0,0,0.0,0.0,0.0,0.0,0.0,1,2,1,B,P,Front,0.0,0,0,0,0,0,0,0,0,0,0,0
5771_01,Earth,0,TRAPPIST-1e,47.0,0,0.0,868.0,0.0,4.0,0.0,1,1,0,G,S,Second,872.0,0,0,1,1,0,0,1,0,0,0,0
5772_01,Mars,0,55 Cancri e,23.0,0,610.0,858.0,75.0,1358.0,0.0,0,1,0,F,P,Third,2901.0,1,1,1,1,1,0,1,1,0,0,0
